semantic_replication_id,dgp,N,T,replication,true_rank_vector,status,exception_message,constrained_solver_status,pilot_start_count,stationarity_passing_starts,minimum_stationarity_residual,median_stationarity_residual,maximum_stationarity_residual,minimum_objective,maximum_objective,iteration_cap_starts,constrained_fallback_starts,boundary_active_starts,maximum_constraint_violation,pilot_fit_runtime_seconds,pilot_start_objectives,pilot_start_objective_spread,pilot_best_two_objective_gap,pilot_objective_stability_failure,pilot_feasibility_failure,pilot_stationarity_failure,pilot_nonfinite_failure,pilot_boundary_activity,cap_pilot_final_acceptance_basis
dgp3_N100_T200_r00000_truth2-1-1,3,100,200,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.371155802849612e-06,2.365538650137117e-06,1.5209549254664452e-05,0.2513879325305751,0.252115428196469,3,0,0,0.0,59.08073489999515,"[0.2513879325305751, 0.25211542819646904, 0.25158730201804985]",0.000727495665893918,,True,False,True,False,False,failure
dgp3_N100_T200_r00001_truth2-1-1,3,100,200,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,1,7.846793586843617e-07,5.370741443930157e-06,1.351401982626798e-05,0.2562574408110548,0.2568758939873978,3,0,0,0.0,58.702428600008716,"[0.2563675907037742, 0.25687589398739785, 0.25625744081105484]",0.0006184531763430146,,True,False,False,False,False,failure
dgp3_N100_T200_r00002_truth2-1-1,3,100,200,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.227829461984981e-06,7.949868344086509e-06,8.463903320929366e-06,0.2453356374712469,0.2460381366460254,3,0,0,0.0,53.38276730000507,"[0.24586300486617502, 0.2460381366460254, 0.2453356374712469]",0.0007024991747784926,,True,False,True,False,False,failure
dgp3_N200_T100_r00000_truth1-0-2,3,200,100,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,3.710439654452223e-06,1.1935479617884913e-05,0.0011688958168625,0.3260379992121799,0.3284748237995302,3,1,1,1.7763568394002505e-15,717.8010804999794,"[0.3284748237995302, 0.32603799921217996, 0.32649417122065805]",0.002436824587350228,,True,False,True,False,False,failure
dgp3_N200_T100_r00001_truth1-0-2,3,200,100,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,5.789389979189996e-06,1.2132062548144752e-05,1.2513576447304788e-05,0.3383231975174164,0.3397051226986374,3,0,0,0.0,45.67433729999175,"[0.3383346976035656, 0.3383231975174164, 0.3397051226986374]",0.0013819251812209887,,True,False,True,False,False,failure
dgp3_N200_T100_r00002_truth1-0-2,3,200,100,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.189320822636878e-06,3.318229605618682e-06,4.803068244546708e-06,0.3396739406350685,0.3415232912163852,3,0,0,0.0,46.03992240001389,"[0.3403812632037165, 0.33967394063506856, 0.34152329121638525]",0.0018493505813166888,,True,False,True,False,False,failure
dgp3_N200_T100_r00000_truth1-1-1,3,200,100,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,4.465948118299802e-06,7.852749782072897e-06,0.0001408106196664,1.7476454126923897,1.7544050608041692,3,1,1,1.7763568394002505e-15,1044.480452099997,"[1.7541879836059961, 1.7544050608041692, 1.7476454126923897]",0.006759648111779537,,True,False,True,False,True,failure
dgp3_N200_T100_r00001_truth1-1-1,3,200,100,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,2,2.1986628777817495e-05,4.2597728421957e-05,4.831830346534875e-05,1.7260815590473195,1.7272251734151112,1,2,2,1.7763568394002505e-15,918.2986430000019,"[1.7272251734151112, 1.7260815590473197, 1.7265927269319694]",0.0011436143677914234,0.00036629743266993213,True,False,True,False,True,failure
dgp3_N200_T100_r00002_truth1-1-1,3,200,100,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,2,4.597764543408072e-05,7.145882009532851e-05,0.0001318119566634,1.6798143779673067,1.6816314564169856,2,3,3,1.7763568394002505e-15,2707.081636399991,"[1.6798143779673067, 1.6816314564169856, 1.681058755133453]",0.0018170784496789327,0.0007407825426831513,True,False,True,False,True,failure
dgp3_N200_T100_r00000_truth2-1-1,3,200,100,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.1661668131420805e-06,3.501481906873611e-06,9.492673937566848e-06,0.2595690401205006,0.259900244423656,3,0,0,0.0,53.23966019999352,"[0.25981619486649743, 0.25956904012050064, 0.259900244423656]",0.00033120430315536353,,True,False,True,False,False,failure
dgp3_N200_T100_r00001_truth2-1-1,3,200,100,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,2.3541754428267307e-06,5.880209063371073e-06,1.5501899259192338e-05,0.2625573966686699,0.2630701521213364,3,0,0,0.0,54.60604410000087,"[0.26283289000951127, 0.26255739666866995, 0.26307015212133644]",0.0005127554526664913,,True,False,True,False,False,failure
dgp3_N200_T100_r00002_truth2-1-1,3,200,100,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.2665704559609757e-06,4.966482538393927e-06,1.0605112551711489e-05,0.2653134111651912,0.2661280903323013,3,0,0,0.0,49.536415999988094,"[0.26612809033230134, 0.26531341116519125, 0.2653735514113009]",0.0008146791671100884,,True,False,True,False,False,failure
dgp3_N200_T200_r00000_truth1-0-2,3,200,200,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,4.168399995506739e-06,5.38765539914467e-06,9.58074790939335e-06,0.3801071328771904,0.3803646584441767,3,0,0,0.0,74.9629504000186,"[0.3801823778525791, 0.38010713287719045, 0.3803646584441767]",0.00025752556698627194,,True,False,True,False,False,failure
dgp3_N200_T200_r00001_truth1-0-2,3,200,200,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.9853873408950455e-06,6.208478046350929e-06,6.405687326238096e-06,0.3829207142790299,0.3834886540262112,3,0,0,0.0,110.71008509999956,"[0.38348865402621124, 0.3833428395164761, 0.3829207142790299]",0.0005679397471813341,,True,False,True,False,False,failure
dgp3_N200_T200_r00002_truth1-0-2,3,200,200,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,2.3291346157128466e-06,4.2726991641355445e-06,6.233221632300278e-06,0.3763262346781432,0.3769551505742318,3,0,0,0.0,110.65284179999435,"[0.3763262346781432, 0.3769551505742318, 0.3766530018087825]",0.0006289158960885999,,True,False,True,False,False,failure
dgp3_N200_T200_r00000_truth1-1-1,3,200,200,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,2.5922577728532958e-06,9.350851125744638e-06,1.2213801108633293e-05,1.8553810921919216,1.8580165292161823,3,0,0,0.0,75.43663650000235,"[1.8569226937615095, 1.8553810921919218, 1.8580165292161825]",0.002635437024260723,,True,False,True,False,False,failure
dgp3_N200_T200_r00001_truth1-1-1,3,200,200,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,4.244685953100477e-06,9.459234200638983e-06,2.8243473582076987e-05,1.8841883776895192,1.88940690701624,2,1,1,0.0,1269.1502466999955,"[1.8841883776895192, 1.8894069070162398, 1.8843045000773826]",0.005218529326720622,,True,False,True,False,True,failure
dgp3_N200_T200_r00002_truth1-1-1,3,200,200,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,7.942245874415755e-06,7.984975002195507e-06,3.88146511279162e-05,1.916024019271992,1.918244391943116,2,1,1,1.7763568394002505e-15,953.6259404000084,"[1.9182443919431156, 1.9160240192719917, 1.9167870082278302]",0.002220372671123849,,True,False,True,False,True,failure
dgp3_N200_T200_r00000_truth2-1-1,3,200,200,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.9705386633795695e-06,6.0657343781292905e-06,8.335077121555031e-06,0.2979946463838148,0.2985245935887901,3,0,0,0.0,71.18974610000441,"[0.2981643956668385, 0.2979946463838148, 0.2985245935887901]",0.0005299472049752896,,True,False,True,False,False,failure
dgp3_N200_T200_r00001_truth2-1-1,3,200,200,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,1,8.412966433070776e-07,7.253227623281768e-06,1.008633916143022e-05,0.2825127746348619,0.2832240514930486,3,0,0,0.0,72.97520099999383,"[0.28251277463486196, 0.28252132621663256, 0.28322405149304863]",0.0007112768581866713,,True,False,False,False,False,failure
dgp3_N200_T200_r00002_truth2-1-1,3,200,200,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.642700647018359e-06,2.698600975289249e-06,6.626850389216352e-06,0.286690804930047,0.2873566052609829,3,0,0,0.0,77.5184697000077,"[0.28701108329224134, 0.28735660526098294, 0.28669080493004706]",0.000665800330935884,,True,False,True,False,False,failure
dgp4_N50_T50_r00000_truth1-0-2,4,50,50,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0001079060377989,0.0001931056672883,0.0023236392219412,0.1220055016233515,0.1273205530972666,3,3,3,1.7763568394002505e-15,567.968724300008,"[0.12410147861228896, 0.12732055309726667, 0.12200550162335151]",0.005315051473915158,,True,False,True,False,True,failure
dgp4_N50_T50_r00001_truth1-0-2,4,50,50,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,1,9.774156011758857e-05,0.001034698669877,0.0044770000674502,0.1354249892702766,0.1356532840661188,2,3,3,3.552713678800501e-15,576.8263756000088,"[0.13565328406611887, 0.13556433990350966, 0.13542498927027663]",0.00022829479584224321,,True,False,True,False,True,failure
dgp4_N50_T50_r00002_truth1-0-2,4,50,50,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0004433698258625,0.0016228966186838,0.001756558153042,0.1481721022353128,0.1513012269635912,3,3,3,1.7763568394002505e-15,617.7164968999859,"[0.1481721022353128, 0.15130122696359127, 0.1496423405728941]",0.003129124728278476,,True,False,True,False,True,failure
dgp4_N50_T50_r00000_truth1-1-1,4,50,50,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0061458833012408,0.0139530013319559,0.0180611681022768,0.8385527286138041,0.885029554646428,3,3,3,1.7763568394002505e-15,945.4679805000051,"[0.8534698637918016, 0.885029554646428, 0.8385527286138041]",0.04647682603262382,,True,False,True,False,True,failure
dgp4_N50_T50_r00001_truth1-1-1,4,50,50,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0007509917300372,0.003563599495295,0.0075600495063508,0.7984531068844383,0.815721262524109,3,3,3,3.552713678800501e-15,862.8021695999996,"[0.7984531068844383, 0.815721262524109, 0.8121694764350316]",0.017268155639670768,,True,False,True,False,True,failure
dgp4_N50_T50_r00002_truth1-1-1,4,50,50,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0005347122025569,0.0007659473714534,0.0048224113448967,0.6862256358967127,0.7088560019236295,3,3,3,1.7763568394002505e-15,885.620891999999,"[0.7088560019236295, 0.703731378713133, 0.6862256358967127]",0.022630366026916815,,True,False,True,False,True,failure
dgp4_N50_T50_r00000_truth2-1-1,4,50,50,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0004927101006773,0.0005830906661247,0.00256430854785,0.1007332374317405,0.1041819866294817,3,3,3,1.7763568394002505e-15,659.0544779000047,"[0.10073323743174052, 0.10418198662948175, 0.10216312014344582]",0.003448749197741227,,True,False,True,False,True,failure
dgp4_N50_T50_r00001_truth2-1-1,4,50,50,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0009793476359851,0.0022949729793483,0.0027482628013199,0.1115022381851097,0.1129768261645289,3,3,3,1.7763568394002505e-15,724.964399799981,"[0.1115022381851097, 0.11297682616452893, 0.11261621367606767]",0.0014745879794192396,,True,False,True,False,True,failure
dgp4_N50_T50_r00002_truth2-1-1,4,50,50,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,0.0005165583084932,0.0010113664029352,0.0016539345920679,0.1028513751999678,0.1044321329407418,3,3,3,0.0,545.1024068000115,"[0.10443213294074184, 0.10285137519996783, 0.10417710495560213]",0.0015807577407740137,,True,False,True,False,True,failure
dgp4_N100_T100_r00000_truth1-0-2,4,100,100,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,8.840295660280855e-06,0.0001807399989129,0.0002662910652659,0.2684738629033997,0.2716067534459787,3,2,1,0.0,709.5529173999967,"[0.27160675344597873, 0.2695055792515328, 0.26847386290339975]",0.003132890542578981,,True,False,True,False,True,failure
dgp4_N100_T100_r00001_truth1-0-2,4,100,100,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.2744834666634084e-05,3.0516395317294603e-05,3.414086551970498e-05,0.284033676623368,0.2849152535049469,3,0,0,0.0,27.98965020000469,"[0.284033676623368, 0.28491525350494695, 0.2846620586729871]",0.0008815768815789715,,True,False,True,False,False,failure
dgp4_N100_T100_r00002_truth1-0-2,4,100,100,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,1.6699510186524857e-05,2.6210845658508797e-05,8.607982827607716e-05,0.3007258001181921,0.3029740510435506,2,1,0,0.0,258.0943346000131,"[0.3029740510435506, 0.3007258001181921, 0.3020516414447665]",0.0022482509253584637,,True,False,True,False,False,failure
dgp4_N100_T100_r00000_truth1-1-1,4,100,100,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,1.618358302940593e-05,3.213795152609243e-05,0.0008570622520027,1.1439641926720272,1.1549924467684485,3,1,1,0.0,676.4232649999976,"[1.1549924467684485, 1.1481502800991539, 1.1439641926720272]",0.011028254096421275,,True,False,True,False,False,failure
dgp4_N100_T100_r00001_truth1-1-1,4,100,100,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,4.821782202080154e-06,0.0002322787046349,0.0006457015451151,1.0827929855493514,1.0912642327647355,3,2,2,1.7763568394002505e-15,1273.038113399998,"[1.0912642327647357, 1.0865006302565934, 1.0827929855493514]",0.008471247215384281,,True,False,True,False,True,failure
dgp4_N100_T100_r00002_truth1-1-1,4,100,100,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,7.806963378058213e-06,5.7568270648301386e-05,0.0002652832242707,1.149645329785179,1.1554057526424684,3,1,1,1.7763568394002505e-15,623.6771883999972,"[1.149645329785179, 1.1554057526424684, 1.1521263406676576]",0.005760422857289393,,True,False,True,False,True,failure
dgp4_N100_T100_r00000_truth2-1-1,4,100,100,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,4.3573880939300726e-06,6.008023092286243e-06,6.747170704952947e-06,0.2199903377294748,0.220243178134446,3,0,0,0.0,39.22006429998146,"[0.22024317813444605, 0.21999033772947488, 0.22003271448739284]",0.0002528404049711719,,True,False,True,False,False,failure
dgp4_N100_T100_r00001_truth2-1-1,4,100,100,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,1,9.959379783088684e-07,4.8099614125576025e-06,1.0507258023090144e-05,0.2172595646259751,0.2193496251367453,3,0,0,0.0,34.03336649999255,"[0.21876661395962102, 0.21934962513674536, 0.21725956462597515]",0.0020900605107702086,,True,False,False,False,False,failure
dgp4_N100_T100_r00002_truth2-1-1,4,100,100,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,1,7.986481029952193e-07,3.308536886595338e-06,2.291467713238058e-05,0.2210516809639724,0.2212077904845785,3,0,0,0.0,33.67631700000493,"[0.22120779048457853, 0.22107102680056906, 0.22105168096397243]",0.0001561095206061014,,True,False,False,False,False,failure
dgp4_N100_T200_r00000_truth1-0-2,4,100,200,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,1.755551726245771e-05,2.1187940914254573e-05,7.899261979889864e-05,0.3408437112037462,0.3421234593775975,2,1,0,0.0,513.9885235000111,"[0.3421234593775975, 0.3419556348151657, 0.34084371120374624]",0.0012797481738512917,,True,False,True,False,False,failure
dgp4_N100_T200_r00001_truth1-0-2,4,100,200,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,4.582131952564037e-06,1.0040814164833864e-05,1.6955515792212746e-05,0.3221673018908029,0.3226761649086093,3,0,0,0.0,44.50520680000773,"[0.3221673018908029, 0.3226761649086093, 0.322307833096293]",0.0005088630178063935,,True,False,True,False,False,failure
dgp4_N100_T200_r00002_truth1-0-2,4,100,200,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,2.3164696270692854e-06,9.172144531378244e-06,1.132098430522282e-05,0.3448433546155403,0.3454292796902752,3,0,0,0.0,45.32870810001623,"[0.34542927969027526, 0.34484335461554033, 0.34527075157567094]",0.0005859250747349276,,True,False,True,False,False,failure
dgp4_N100_T200_r00000_truth1-1-1,4,100,200,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,1,6.219129209358789e-06,4.039147051761298e-05,0.0001228626891462,1.320891804072606,1.3212196548750963,2,2,2,1.7763568394002505e-15,1227.727951199995,"[1.3211703970565654, 1.3212196548750965, 1.3208918040726059]",0.0003278508024906479,,True,False,True,False,True,failure
dgp4_N100_T200_r00001_truth1-1-1,4,100,200,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.1417454941828976e-05,1.1468111547816935e-05,1.4608267781703165e-05,1.2238952010127462,1.2257798393405797,3,0,0,0.0,42.9872258999967,"[1.2251350894014903, 1.2257798393405797, 1.2238952010127462]",0.0018846383278334766,,True,False,True,False,False,failure
dgp4_N100_T200_r00002_truth1-1-1,4,100,200,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,1,8.309292983391551e-05,0.0007981000797691,0.00100632510506,1.3689518214626586,1.3707165954449465,3,3,3,1.7763568394002505e-15,2598.512590700004,"[1.3707165954449463, 1.3705073756515558, 1.3689518214626586]",0.0017647739822876929,,True,False,True,False,True,failure
dgp4_N100_T200_r00000_truth2-1-1,4,100,200,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,6.564547741396212e-06,7.292334482931095e-06,1.144592321562258e-05,0.2393500581516019,0.2400590397645698,3,0,0,0.0,50.66589410000597,"[0.23942144450657807, 0.2400590397645698, 0.23935005815160193]",0.0007089816129678683,,True,False,True,False,False,failure
dgp4_N100_T200_r00001_truth2-1-1,4,100,200,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.327080077290581e-06,3.6829924092923424e-06,1.8300395362208325e-05,0.2281306993220974,0.2292870362189529,3,0,0,0.0,50.42416779999621,"[0.22928703621895297, 0.22881366324811497, 0.22813069932209745]",0.0011563368968555143,,True,False,True,False,False,failure
dgp4_N100_T200_r00002_truth2-1-1,4,100,200,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,3.958966033059497e-06,4.853174158321887e-06,1.0008626717357874e-05,0.2263805700708446,0.2278257715524944,3,0,0,0.0,55.6411360000202,"[0.22782577155249442, 0.2272305977078585, 0.22638057007084467]",0.001445201481649755,,True,False,True,False,False,failure
dgp4_N200_T100_r00000_truth1-0-2,4,200,100,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,1.1704078903060464e-06,1.4012303595458167e-06,0.0006019643346578,0.3519887099889816,0.3523348980983373,3,1,1,0.0,477.07986409998557,"[0.352116881093732, 0.3519887099889816, 0.35233489809833735]",0.0003461881093557717,,True,False,True,False,False,failure
dgp4_N200_T100_r00001_truth1-0-2,4,200,100,1,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,2.6314288535387272e-06,4.260882338313485e-06,0.0002833622606677,0.3418602547838331,0.3430055344848624,3,1,1,0.0,476.7450491000054,"[0.34300553448486243, 0.3418602547838331, 0.3426869756708488]",0.0011452797010293447,,True,False,True,False,False,failure
dgp4_N200_T100_r00002_truth1-0-2,4,200,100,2,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,0,7.039970589088002e-06,1.464110148874878e-05,0.0008632075201147,0.3289362304321513,0.3303149015302354,3,1,1,0.0,535.1643789999944,"[0.32893623043215137, 0.33031490153023546, 0.32936027409317914]",0.0013786710980840944,,True,False,True,False,True,failure
dgp4_N200_T100_r00000_truth1-1-1,4,200,100,0,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,1.367320781106765e-05,3.144627137330222e-05,5.132511361760744e-05,1.404687707882844,1.4068263763195974,3,1,1,0.0,747.0410736000049,"[1.4068263763195974, 1.4056307863297446, 1.404687707882844]",0.002138668436753477,,True,False,True,False,True,failure
dgp4_N200_T100_r00001_truth1-1-1,4,200,100,1,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,success,3,1,5.3612995185713305e-06,1.7885177080203025e-05,4.5073730862688085e-05,1.4554385708243172,1.4571538184434925,2,1,1,0.0,788.7001624999903,"[1.4554385708243172, 1.4568856058924513, 1.4571538184434925]",0.0017152476191752974,,True,False,True,False,True,failure
dgp4_N200_T100_r00002_truth1-1-1,4,200,100,2,"(1,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,constrained_optimality_failure,3,1,7.367986323954664e-06,5.775040805953652e-05,0.0004099115510757,1.411411715006308,1.412259109748384,2,2,1,1.7763568394002505e-15,1809.2228182000035,"[1.4114117150063081, 1.412259109748384, 1.4119693183135997]",0.0008473947420759576,,True,False,True,False,True,failure
dgp4_N200_T100_r00000_truth2-1-1,4,200,100,0,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,2.275041948478236e-06,8.457717093664756e-06,8.683278262980766e-06,0.2570402909887778,0.2585811548483676,3,0,0,0.0,63.14286330001778,"[0.2585811548483676, 0.2570402909887778, 0.25782306012210476]",0.0015408638595897917,,True,False,True,False,False,failure
dgp4_N200_T100_r00001_truth2-1-1,4,200,100,1,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.2834200816539475e-06,8.34398758747373e-06,2.3451038292933087e-05,0.2433486301027424,0.2445255149186225,3,0,0,0.0,62.78702630002226,"[0.24369860029203483, 0.24452551491862254, 0.24334863010274244]",0.0011768848158801026,,True,False,True,False,False,failure
dgp4_N200_T100_r00002_truth2-1-1,4,200,100,2,"(2,1,1)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,1.2863012195409637e-06,2.304083429883438e-06,2.665997527466242e-06,0.2515051984258627,0.2523608681341212,3,0,0,0.0,63.17886560001352,"[0.2519077439852426, 0.2515051984258627, 0.25236086813412123]",0.0008556697082585107,,True,False,True,False,False,failure
dgp4_N200_T200_r00000_truth1-0-2,4,200,200,0,"(1,0,2)",rank_selection_numerically_unresolved,rank_selection_numerically_unresolved: cap+1 pilot failed maintained acceptance diagnostics,not_needed_interior_fast_path,3,0,4.213395241223793e-06,4.731479278084925e-06,5.363851721991328e-06,0.3839651555947719,0.3845105076437861,3,0,0,0.0,68.16520909998508,"[0.3843353995989551, 0.3839651555947719, 0.38451050764378614]",0.0005453520490142361,,True,False,True,False,False,failure
