record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 1, 0]","[1, 1, 0]",nuclear_path,13,3.398114407380745,2.231527827328522,0.34330409168048703,7,True,False,1.419553377907618e-05,True,3.546330537856745,0.3940367264285272,False,29.484230214438554,29.484230214438554,1.0,,,6.382002970739469e-07,True,,,,,,,start,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[2, 0, 0]","[2, 0, 0]",,14,2.8156870323045147,2.6244349813863623,0.06792376024888712,55,True,False,7.828279021496256e-05,True,2.497153524646055,0.27746150273845055,False,32.70830438064271,13.614749116566118,0.4162474752015437,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[2, 0, 0]","[2, 0, 0]",deterministic,15,4.325488495600784,2.6275751115762547,0.3925367934168323,36,True,False,8.883605419622395e-05,True,2.0931164426458815,0.23256849362732016,False,32.768688264228025,11.726263417856352,0.35784964363853833,2.627463464232815,2.627546514020395,3.1608351061940016e-05,False,,,,,,,"baseline_local_completion|neighbor_of_(1, 0, 0)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[2, 0, 0]","[2, 0, 0]",third_randomized,16,5.532387424839064,2.627463464232815,0.5250760182780859,14,True,False,7.636302229468135e-05,True,2.1742929128549955,0.24158810142833284,False,32.79945949199375,11.669107032963236,0.35577132104300774,2.627463464232815,2.627546514020395,3.1608351061940016e-05,False,,,,,,,"baseline_local_completion|neighbor_of_(1, 0, 0)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 2]","[1, 0, 2]",,17,2.2125082699766234,1.9577447732639077,0.11514691274596114,11,True,False,3.976501496977345e-05,True,10.505897906257669,1.1673219895841855,True,27.74994077792046,27.74994077792046,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 2]","[1, 0, 2]",deterministic,18,2.526917664538218,1.9577528120238123,0.22524075893007683,19,True,False,2.7633226923899977e-05,True,10.303212173293911,1.1448013525882124,True,27.712413800243034,27.712413800243034,1.0,1.9577445685065094,1.9577450950767867,,False,,,,,,,"baseline_local_completion|neighbor_of_(1, 1, 2)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 2]","[1, 0, 2]",third_randomized,19,5.544897145379854,1.9577450950767867,0.6469285103497314,15,True,False,3.692605014012025e-05,True,10.468586930958505,1.1631763256620562,True,27.744796575542345,27.744796575542345,1.0,1.9577445685065094,1.9577450950767867,,False,,,,,,,"baseline_local_completion|neighbor_of_(1, 1, 2)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",,20,2.2118729437499156,1.6439427419264527,0.25676438758757003,7,True,False,1.5471191356809408e-05,True,6.340316602591462,0.7044796225101624,False,25.485253764351828,25.485253764351828,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",nuclear_path,21,2.90326037593096,1.643941278942129,0.4337603018416898,7,True,False,1.727890956787146e-05,True,6.317411044203765,0.701934560467085,False,25.489612193520237,25.489612193520237,1.0,,,0.0,True,,,,,,,loss_improvement,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[2, 0, 1]","[2, 0, 1]",,22,2.2107845955926546,2.054383249745692,0.07074472391329252,20,True,False,6.281821823696785e-05,True,6.151375673674451,0.6834861859638279,False,30.525075509536418,10.366160231972366,0.3395949087409742,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
