dgp,N,method,fit_role,fits_attempted,convergence_rate,unconstrained_inside_box_rate,constrained_fallback_rate,boundary_active_rate,constrained_solver_failure_rate,constrained_KKT_failure_rate,numerical_rank_loss_rate,median_iterations,p90_iterations,median_runtime_seconds,p90_runtime_seconds,maximum_runtime_seconds,median_max_abs_coefficient,p90_max_abs_coefficient
4,50,fixed_rank,full_panel,9,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,17.0,35.0,0.033670099976006895,3.978393499989761,5.393106700008502,8.150876657263122,10.000000000000002
4,50,fixed_rank,time_half_split,6,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,18.0,54.5,0.028331850000540726,3.9231509000092046,7.69996510000783,8.069947107269142,9.754158476737985
4,50,fixed_rank,unit_half_split,6,1.0,0.5,0.5,0.5,0.0,0.0,0.0,22.0,37.0,1.0309418499964522,3.3608766499964986,4.212774799991166,9.897623273589527,10.0
4,50,selected_rank,candidate_post_refit,135,0.9703703703703703,0.5703703703703704,0.42962962962962964,0.4148148148148148,0.0,0.02962962962962963,0.0,35.0,103.20000000000006,0.4170807999907993,31.37727441999596,73.18787069999962,9.052227875735797,10.000000000000002
4,50,selected_rank,cap_pilot,376,0.9946808510638298,0.5159574468085106,0.48404255319148937,0.4787234042553192,0.0,0.005319148936170213,0.0,36.0,102.5,0.4684387500019511,33.97260135000397,123.1170628000109,9.660280105287125,10.000000000000002
4,50,selected_rank,full_panel,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,35.0,60.6,8.712582899985136,16.937405859987486,18.99361159998807,10.0,10.0
4,50,selected_rank,time_half_split,6,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,34.5,60.0,0.2143291000102181,14.526248499998474,18.799322900013067,9.54464704056485,10.0
4,50,selected_rank,unit_half_split,6,1.0,0.5,0.5,0.5,0.0,0.0,0.0,36.0,101.5,2.8950020499905804,20.22563385000103,33.50819580000825,9.957199833745353,10.0
4,100,fixed_rank,full_panel,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.2,0.044404399988707155,0.04764104000059888,0.05227879999438301,6.2281765722908915,6.670950324731088
4,100,fixed_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0226991499948781,0.02872139999817591,0.03132159999222495,5.525120773631303,6.379700287650661
4,100,fixed_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.03607819999160711,0.05868229999032337,0.061579299974255264,6.179887537231142,6.7955756177995905
4,100,selected_rank,candidate_post_refit,137,1.0,0.7664233576642335,0.23357664233576642,0.19708029197080293,0.0,0.0,0.0,27.0,75.80000000000001,0.3526324999984354,32.69842395997839,147.29219219999504,6.310396208028097,10.0
4,100,selected_rank,cap_pilot,326,1.0,0.8588957055214724,0.1411042944785276,0.13496932515337423,0.0,0.0,0.0,22.0,70.0,0.3234072000050219,20.97006940000574,150.11512459997903,6.115773990747163,10.0
4,100,selected_rank,full_panel,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.8,0.06896160001633689,0.0754016800201498,0.07701170002110302,4.891255358373915,5.592481659044501
4,100,selected_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.036929950016201474,0.037730500000179745,0.038420099997892976,4.674026348650491,5.406429375385484
4,100,selected_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,5.5,0.04294114997901488,0.052011600011610426,0.056442400004016235,4.834492984658281,5.562710111762448
