record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,diagnostic_context,initial_coefficient_envelope,final_coefficient_envelope,coefficient_envelope_history,dgp_realization_hash
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,7.92967773453954,1.8650231040475556,0.7648046785149897,15,True,False,3.8942239699664476e-05,True,8.728569654955612,0.9698410727728457,False,23.55980204558926,23.55980204558926,1.0,,,,,0.03198010000050999,,,,,,,,,full_fixed_rank:original_start_1,0.04828939900647762,8.728569654955612,"[0.04828939900647762, 9.998196384619582, 10.902089159453418, 10.844736688551867, 10.259547845614351, 9.764832796211085, 9.411624553628437, 9.170860437987793, 9.008513854975646, 8.898970935803149, 8.824846665025861, 8.77463847626378, 8.74305650316921, 8.736726287878511, 8.732048486180249, 8.728569654955612]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,7.925133119262222,1.8650286641634783,0.7646691057301633,16,True,False,4.678703505427356e-05,True,8.712493785351823,0.9680548650390914,False,23.581406268635142,23.581406268635142,1.0,,,,,0.03485009999712929,,,,,,,,,full_fixed_rank:original_start_2,0.08594364717432404,8.712493785351823,"[0.08594364717432404, 5.666615914779029, 6.874116302397412, 8.079039930688307, 8.354654198932923, 8.355047173430908, 8.383187455227059, 8.472140712136573, 8.5539090448905, 8.610840454342949, 8.647972205823427, 8.6720057738954, 8.687674921422953, 8.697994355179535, 8.704849574381072, 8.709428915068928, 8.712493785351823]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_3,3,7.933799618019015,1.8650228553785118,0.7649269019672836,14,True,False,3.6065093110073946e-05,True,8.720966201858628,0.9689962446509587,False,23.604766028806612,23.604766028806612,1.0,,,,,0.02790439999080263,,,,,,,,,full_fixed_rank:original_start_3,0.06648015386654303,8.720966201858628,"[0.06648015386654303, 12.478112778959883, 11.089181759271165, 10.235796589175433, 9.699032188225063, 9.32668024231776, 9.062026595541711, 8.871376172700076, 8.751206136454067, 8.73917348671448, 8.732105966989945, 8.727855278045661, 8.725048844212, 8.722890937539592, 8.720966201858628]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.8264479891577474,1.6392516814535156,0.10249200021871739,29,True,False,5.8782234220048915e-05,True,11.685910292052153,1.2984344768946836,True,18.91900615811967,18.91900615811967,1.0,,,,,0.042626300011761487,,,,,,,,,time_split_0,8.381264568478658,11.685910292052153,"[8.381264568478658, 9.517151615200214, 9.507586490615488, 9.350642852107455, 9.170218457937299, 8.998828082688249, 8.851857964278018, 8.97831613405462, 9.213678356973599, 9.432214640481538, 9.636201325267024, 9.827377293528013, 10.00700109716765, 10.175927160013167, 10.334700874000466, 10.483658034214796, 10.623015238105136, 10.752942886397017, 10.873617581346858, 10.985254685509624, 11.088124200000044, 11.182554105458074, 11.268925290029875, 11.347661600110698, 11.419217733788589, 11.484066876410022, 11.542689271168129, 11.595562369923465, 11.643152820363524, 11.685910292052153]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.903597721599275,1.7694261419067807,0.07048315837432938,17,True,False,7.654096576717756e-05,True,9.351975174634418,1.0391083527371576,True,16.883991297459723,16.883991297459723,1.0,,,,,0.02572510001482442,,,,,,,,,time_split_1,8.720966201858626,9.351975174634418,"[8.720966201858626, 8.874729270660863, 8.979768462876613, 9.05346989637344, 9.10830555848369, 9.14789320249073, 9.176122082335539, 9.196555793910013, 9.211904880452325, 9.224008078641262, 9.234023518166804, 9.259397357612647, 9.28256081637569, 9.301986703928037, 9.318200049003547, 9.331668559560724, 9.342806000136994, 9.351975174634418]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,6,1.9436862567760476,1.7899600594673764,0.07909002637269952,21,True,False,5.2563336057771845e-05,True,11.916005642016035,1.3240006268906706,True,17.52723980558443,17.52723980558443,1.0,,,,,0.04003870001179166,,,,,,,,,unit_split_0,8.72096620185863,11.916005642016035,"[8.72096620185863, 9.833362196233258, 10.470275945828678, 11.073942066916503, 11.479250627398056, 11.73801132867885, 11.902165408662029, 12.00280682691235, 12.058805649653522, 12.083484961779487, 12.08713921359785, 12.077692731100486, 12.060940627088613, 12.040850748523725, 12.01995837025833, 11.999766886803997, 11.981086115215831, 11.964284908071837, 11.94946501218765, 11.936574465316172, 11.925478965200048, 11.916005642016035]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00005_truth1-1-1,3,50,50,5,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,1.77980417053118,1.6252301183758804,0.0868489099613511,18,True,False,4.547251994926956e-05,True,8.247990674353337,0.916443408261482,False,17.296292778650646,17.296292778650646,1.0,,,,,0.030741100024897605,,,,,,,,,unit_split_1,8.707191276562916,8.247990674353337,"[8.707191276562916, 9.429867520737552, 9.009520989298718, 8.780963647804567, 8.640939088554582, 8.541017674646564, 8.463236655455075, 8.401485562615601, 8.353300698725446, 8.31696498174143, 8.290689593134745, 8.272556762933931, 8.26068778424826, 8.25341016044606, 8.249349143520572, 8.247444259708086, 8.246917952450444, 8.247223545640283, 8.247990674353337]",12802173bc53e65c341c53140db3ab05ee23464fe1fdddcfead9a330cedf0012
fit_diagnostic,b867e9855af0a3ac,dgp4_N50_T50_r00003_truth1-1-1,4,50,50,3,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,5.949606485227983,1.7023305023082793,0.7138751098018128,14,True,False,3.764850898802459e-05,True,7.603940959545371,0.8448823288383746,False,25.011027939490475,25.011027939490475,1.0,,,,,0.02853099998901598,,,,,,,,,full_fixed_rank:original_start_1,0.054158500931205306,7.603940959545371,"[0.054158500931205306, 5.566732837922675, 5.504325097123944, 6.523435590042599, 7.636889054451732, 7.90328221912868, 7.904435239890197, 7.806794309131456, 7.725981379832782, 7.676505649088258, 7.647747630718316, 7.6296859336026435, 7.617698478338627, 7.609541843953806, 7.603940959545371]",7e7c359168029c70c974fc18a2ba61cb7b7c0ddec4ad56d28d885a6e417117d3
fit_diagnostic,b867e9855af0a3ac,dgp4_N50_T50_r00003_truth1-1-1,4,50,50,3,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,5.946890884536395,1.7023249187217433,0.7137453920420381,11,True,False,3.516179926153263e-05,True,7.604174076262719,0.8449082306958577,False,25.046386098970018,25.046386098970018,1.0,,,,,0.020284300000639632,,,,,,,,,full_fixed_rank:original_start_2,0.0963316966662591,7.604174076262719,"[0.0963316966662591, 7.581864648672746, 8.27831939523283, 7.947923368974337, 8.01029636996383, 7.889490153842127, 7.777885166342432, 7.702724409484814, 7.656643810918429, 7.629378406251956, 7.613449004806407, 7.604174076262719]",7e7c359168029c70c974fc18a2ba61cb7b7c0ddec4ad56d28d885a6e417117d3
fit_diagnostic,b867e9855af0a3ac,dgp4_N50_T50_r00003_truth1-1-1,4,50,50,3,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_3,3,5.949766464028865,1.7023304411739952,0.7138828134741162,14,True,False,3.045170683036221e-05,True,7.605750279716693,0.8450833644129658,False,25.01904736083708,25.01904736083708,1.0,,,,,0.02414720001979731,,,,,,,,,full_fixed_rank:original_start_3,0.08429114239756003,7.605750279716693,"[0.08429114239756003, 6.272239179035395, 7.635250174986273, 7.701232407718152, 7.892037074328653, 7.859197048756939, 7.801806631337034, 7.749486980441268, 7.7071938756834575, 7.674776120007768, 7.65072095438046, 7.633260668170109, 7.620779975005421, 7.61195175470805, 7.605750279716693]",7e7c359168029c70c974fc18a2ba61cb7b7c0ddec4ad56d28d885a6e417117d3
