semantic_replication_id,dgp_realization_hash,dgp,N,T,replication,rank_vector,numerical_objective,Q_hat,log_Q_hat,d_r,kappa_NT,penalty_contribution,final_IC,ic_identity_error,valid,selected_rank,true_rank,sources,converged,stationarity_residual,max_envelope_ratio,objective_stability_pass,third_start_used
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[1, 2, 2]",1.0883585117240437,2.1767170234480875,0.7778177891679784,491,845107.0199653977,165979.01872120408,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,4.678894321181394e-05,1.0,False,True
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[1, 3, 3]",0.8720669538106224,1.7441339076212448,0.5562581044321248,681,845107.0199653977,230207.15223857432,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,7.328249151618738e-07,0.8974403277086097,False,True
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[2, 0, 0]",2.0874437548196876,4.174887509639375,1.429087414140876,196,845107.0199653977,66256.39036528717,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.8311314593942701e-06,0.2561504326528375,False,True
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[2, 1, 1]",1.2414886615424008,2.4829773230848016,0.909458373614732,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.9585147310943914e-06,0.8491975179857931,False,True
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[2, 1, 3]",0.9678728631261129,1.9357457262522257,0.6604926404828144,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,5.666010721539832e-05,1.0,False,True
dgp2_N50_T50_r2026080903_truth1-1-1,8cc4270ea67da240bbc58198806195a39eb8c241af7c6706bc60f5e78d5cd05b,2,50,50,2026080903,"[2, 2, 3]",0.8516237309742937,1.7032474619485873,0.5325367005478749,683,845107.0199653977,230883.23785454663,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,5.4191851059590785e-05,0.9999999999999998,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 0, 0]",6.863043651240986,13.726087302481972,2.619298204839374,0,2833483.8838854465,0.0,2.619298204839374,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 0, 0]",3.235161715063295,6.47032343012659,1.867226096463791,199,2833483.8838854465,56386.32928932038,56388.19651541685,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,5.255402083183792e-08,0.1402294457848207,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 0, 1]",4.594850576010245,9.18970115202049,2.2180834170162673,199,2833483.8838854465,56386.32928932038,56388.5473727374,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,5.2116321203621854e-05,0.9999999999999993,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 1, 0]",5.3751306830516175,10.750261366103235,2.374930067403995,199,2833483.8838854465,56386.32928932038,56388.704219387786,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,2.566193235887585e-07,0.6203056607754941,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 0, 1]",2.5388336836816023,5.077667367363205,1.624851976482218,398,2833483.8838854465,112772.65857864077,112774.28343061724,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_5""]",True,1.9217174736571496e-07,0.5001466210956113,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 1, 0]",2.8794680084145905,5.758936016829181,1.7507527383445993,398,2833483.8838854465,112772.65857864077,112774.40933137911,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,4.768707249135824e-07,0.3302230488557368,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 1, 1]",3.2198122447980344,6.439624489596069,1.862470229347289,398,2833483.8838854465,112772.65857864077,112774.52104887011,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,7.78734559940532e-05,0.9999999999999979,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 0, 2]",2.395681434535651,4.791362869071302,1.5668148947680676,595,2833483.8838854465,168592.29109118407,168593.85790607883,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""neighbor_of_(1, 1, 2)""]",True,4.217647013268538e-07,0.6994125639795534,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 1, 2]",2.9420991259824953,5.884198251964991,1.7722704955714776,595,2833483.8838854465,168592.29109118407,168594.06336167964,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,9.654821241572596e-05,1.0,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 1, 1]",2.2142282392405273,4.4284564784810545,1.4880510986209379,597,2833483.8838854465,169158.98786796114,169160.47591905977,0.0,True,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""neighbor_of_(1, 1, 2)"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,3.0084851916505e-07,0.6770793721695828,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 0, 3]",2.2613349656982713,4.522669931396543,1.509102512240672,790,2833483.8838854465,223845.22682695027,223846.7359294625,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.2296440607038173e-07,0.7643839865922077,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 1, 3]",2.7106728726939044,5.421345745387809,1.6903440771390474,790,2833483.8838854465,223845.22682695027,223846.9171710274,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,9.602204531182697e-05,1.0000000000000018,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 1, 2]",2.086793850943714,4.173587701887428,1.4287760260779026,794,2833483.8838854465,224978.62038050446,224980.04915653056,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)"", ""nuclear_path_10""]",True,3.8988234458979595e-07,0.6505669190166219,True,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 2, 1]",2.1153014617530115,4.230602923506023,1.4423445180088301,794,2833483.8838854465,224978.62038050446,224980.06272502246,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.2493559002582173e-07,0.7023899023389046,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 1, 3]",1.960444641950814,3.920889283901628,1.3663184862121251,989,2833483.8838854465,280231.55611627066,280232.9224347569,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16""]",True,3.567236540298806e-07,0.7023511729155574,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 1, 2]",1.988692074405907,3.977384148811814,1.3806243541712513,991,2833483.8838854465,280798.25289304776,280799.63351740193,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,8.262996307507312e-07,0.712642764409004,True,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 1, 3]",1.8659883606103336,3.731976721220667,1.3169380453506023,1186,2833483.8838854465,336051.18862881395,336052.5055668593,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(3, 1, 3)""]",True,7.565431164017732e-07,0.719372794197022,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[3, 1, 3]",1.775860671248586,3.551721342497172,1.267432371178949,1381,2833483.8838854465,391304.12436458014,391305.3917969513,0.0,True,False,False,"[""baseline_local_completion"", ""rank_cap_pilot""]",True,8.35371919444479e-07,0.7906724435682093,True,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 3, 3]",1.7831598914107158,3.5663197828214317,1.2715341909170976,1381,2833483.8838854465,391304.12436458014,391305.39589877106,0.0,True,False,False,"[""baseline_local_completion"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,3.945900882556216e-05,1.0,True,False
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[0, 3, 3]",2.457972930298206,4.915945860596412,1.5924841787457522,1182,2833483.8838854465,334917.79507525975,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.881943570542351e-05,1.000000000000003,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 2, 2]",1.989455760234779,3.978911520469558,1.381008294572663,991,2833483.8838854465,280798.25289304776,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,4.359096294142654e-07,0.8125081850173524,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 2, 3]",1.872057882454075,3.74411576490815,1.320185478251685,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)""]",True,4.034470700778056e-07,0.8461665185905304,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[1, 3, 2]",1.9061207503480833,3.8122415006961665,1.3382173365387087,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,8.980585899244793e-07,0.6904219615941891,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 0, 0]",3.0808402639653503,6.1616805279307005,1.8183495533144984,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.1475814361294392e-06,0.2541079053939694,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 0, 1]",2.4263387107410925,4.852677421482185,1.579530598294669,595,2833483.8838854465,168592.29109118407,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,1.4039171320339966e-06,0.4927832135757389,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 1, 1]",2.1097247928574356,4.219449585714871,1.439704689615812,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.0875104086985113e-06,0.662448557382896,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[2, 3, 3]",1.6901944017153887,3.3803888034307774,1.217990733480237,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,4.8614871286693475e-05,0.7687222748291439,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[3, 0, 3]",2.0585245566122112,4.1170491132244225,1.4151366720885885,1182,2833483.8838854465,334917.79507525975,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(3, 1, 3)""]",True,3.640354824378812e-05,1.0,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[3, 1, 2]",1.8907802636925168,3.7815605273850337,1.3301367623699125,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(3, 1, 3)""]",True,6.736127863672543e-07,0.7342523276323093,False,True
dgp3_N100_T100_r2026080901_truth1-1-1,1649e0eb9c5a4b6d932458ccf06df74af76c3b2bbd375b7dc84e4acfbdc34d32,3,100,100,2026080901,"[3, 2, 3]",1.6910405483379771,3.3820810966759542,1.2184912290995893,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(3, 1, 3)""]",True,7.127851779594533e-07,0.9868393405028169,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 0, 0]",6.602209973106679,13.204419946213358,2.5805516179545496,0,2833483.8838854465,0.0,2.5805516179545496,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 0, 0]",3.147251327980986,6.294502655961972,1.839676658173722,199,2833483.8838854465,56386.32928932038,56388.168965978555,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4"", ""nuclear_path_5""]",True,1.0828289596122778e-07,0.13686900063941604,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 0, 1]",4.059360213626206,8.118720427252413,2.0941725589054165,199,2833483.8838854465,56386.32928932038,56388.42346187929,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,8.860949179225379e-05,1.000000000000001,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 1, 0]",5.360840063003264,10.721680126006529,2.37226787153433,199,2833483.8838854465,56386.32928932038,56388.70155719192,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,2.5050614625394565e-07,0.440136488083657,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 0, 1]",2.5492310174413166,5.098462034882633,1.6289389324636618,398,2833483.8838854465,112772.65857864077,112774.28751757323,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,2.265463757301848e-07,0.5807363976074927,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 1, 0]",2.781871186862602,5.563742373725204,1.7162709706393182,398,2833483.8838854465,112772.65857864077,112774.37484961141,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,1.4259239954962454e-07,0.3782909633380615,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 1, 1]",2.8916171938365385,5.783234387673077,1.7549631088187034,398,2833483.8838854465,112772.65857864077,112774.41354174959,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,6.544049595024677e-05,1.0,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 1, 1]",2.182115625008892,4.364231250017784,1.4734420569467608,597,2833483.8838854465,169158.98786796114,169160.4613100181,0.0,True,False,True,"[""baseline_local_completion"", ""nuclear_path_10"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,2.4924122283498794e-07,0.6512240480784703,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 0, 3]",2.259077120761989,4.518154241523978,1.5081035567999475,790,2833483.8838854465,223845.22682695027,223846.73493050705,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.214887887257875e-05,1.0000000000000002,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 1, 2]",2.0562106323092415,4.112421264618483,1.4140119705266911,794,2833483.8838854465,224978.62038050446,224980.034392475,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,4.0984574373736997e-07,0.720652170545704,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 2, 1]",2.0896372182804,4.1792744365608,1.4301376516998097,794,2833483.8838854465,224978.62038050446,224980.05051815617,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.317906714197001e-07,0.7107426374496253,True,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 1, 3]",1.9372178768346253,3.8744357536692506,1.3544000402465377,989,2833483.8838854465,280231.55611627066,280232.9105163109,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16""]",True,3.7670511410588097e-07,0.7392641375639978,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 2, 3]",1.8566380842298094,3.7132761684596187,1.3119145512223036,1186,2833483.8838854465,336051.18862881395,336052.5005433652,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21"", ""rank_cap_pilot""]",True,3.969405363454265e-07,0.8149521943011837,True,False
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 1, 3]",2.49817766276747,4.99635532553494,1.608708711738873,790,2833483.8838854465,223845.22682695027,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",False,0.00021973956074921333,1.0000000000000036,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[0, 2, 3]",2.379296987179989,4.758593974359978,1.5599522410711988,987,2833483.8838854465,279664.85933949356,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",False,0.01634672801684647,1.0000000000000002,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 2, 2]",1.9698266660658381,3.9396533321316762,1.3710927326701696,991,2833483.8838854465,280798.25289304776,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,7.467269869010561e-05,1.0,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[1, 3, 3]",1.7689441776221295,3.537888355244259,1.2635300393449131,1381,2833483.8838854465,391304.12436458014,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,9.966507862980245e-05,1.0,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[2, 0, 0]",3.010104342337964,6.020208684675928,1.795121923948464,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.552894489510171e-06,0.2386748668504554,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[2, 1, 1]",2.0779366796213585,4.155873359242717,1.4245226009831775,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.1804614114713311e-06,0.6834852940944479,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[2, 1, 3]",1.8435312100207288,3.6870624200414577,1.3048300488731317,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,8.842084420454227e-07,0.7865632267495244,False,True
dgp3_N100_T100_r2026080902_truth1-1-1,a80b1dc158bf7197b27eea4267dee23fd3e9dd9f1c81f7d18fe761c2c0a6af8a,3,100,100,2026080902,"[2, 2, 3]",1.760015884645743,3.520031769291486,1.2584700149361767,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,6.147437631846808e-07,0.8274805184280781,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 0, 0]",6.3190662508394775,12.638132501678955,2.53671863268299,0,2833483.8838854465,0.0,2.53671863268299,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 0, 0]",3.1636012610361997,6.327202522072399,1.8448581988309691,199,2833483.8838854465,56386.32928932038,56388.17414751922,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,6.733948822245027e-08,0.15308084945820155,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 0, 1]",4.376801840352938,8.753603680705876,2.169465464806439,199,2833483.8838854465,56386.32928932038,56388.49875478519,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,1.0095995240799752e-07,0.9737111717165543,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 1, 0]",4.7696951793382825,9.539390358676565,2.2554295797156003,199,2833483.8838854465,56386.32928932038,56388.5847189001,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,1.4076621469397736e-07,0.4798744644444601,True,False
