dgp,N,T,replication,target,record_type,true_rank_vector,status,failure_detail,config_hash,git_commit,replication_failure_status,any_near_singularity
3,50,50,48,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,48,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,48,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,48,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,48,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,48,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,48,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,48,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,49,A_entry,,,missing_target_record,,,,,False
3,50,50,49,B_entry,,,missing_target_record,,,,,False
3,50,50,49,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,49,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,49,A_full_mean,,,missing_target_record,,,,,False
3,50,50,49,B_full_mean,,,missing_target_record,,,,,False
3,50,50,49,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,49,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,49,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,49,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,49,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,49,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,49,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,50,A_entry,,,missing_target_record,,,,,False
3,50,50,50,B_entry,,,missing_target_record,,,,,False
3,50,50,50,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,50,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,50,A_full_mean,,,missing_target_record,,,,,False
3,50,50,50,B_full_mean,,,missing_target_record,,,,,False
3,50,50,50,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,50,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,50,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,50,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,50,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,50,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,50,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,51,A_entry,,,missing_target_record,,,,,False
3,50,50,51,B_entry,,,missing_target_record,,,,,False
3,50,50,51,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,51,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,51,A_full_mean,,,missing_target_record,,,,,False
3,50,50,51,B_full_mean,,,missing_target_record,,,,,False
3,50,50,51,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,51,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,51,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,51,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,51,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,51,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,51,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,52,A_entry,,,missing_target_record,,,,,False
3,50,50,52,B_entry,,,missing_target_record,,,,,False
3,50,50,52,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,52,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,52,A_full_mean,,,missing_target_record,,,,,False
3,50,50,52,B_full_mean,,,missing_target_record,,,,,False
3,50,50,52,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,52,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,52,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,52,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,52,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,52,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,52,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,53,A_entry,,,missing_target_record,,,,,False
3,50,50,53,B_entry,,,missing_target_record,,,,,False
3,50,50,53,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,53,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,53,A_full_mean,,,missing_target_record,,,,,False
3,50,50,53,B_full_mean,,,missing_target_record,,,,,False
3,50,50,53,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,53,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,53,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,53,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,53,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,53,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,53,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,54,A_entry,,,missing_target_record,,,,,False
3,50,50,54,B_entry,,,missing_target_record,,,,,False
3,50,50,54,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,54,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,54,A_full_mean,,,missing_target_record,,,,,False
3,50,50,54,B_full_mean,,,missing_target_record,,,,,False
3,50,50,54,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,54,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,54,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,54,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,54,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,54,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,54,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,55,A_entry,,,missing_target_record,,,,,False
3,50,50,55,B_entry,,,missing_target_record,,,,,False
3,50,50,55,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,55,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,55,A_full_mean,,,missing_target_record,,,,,False
3,50,50,55,B_full_mean,,,missing_target_record,,,,,False
3,50,50,55,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,55,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,55,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,55,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,55,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,55,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,55,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,56,A_entry,,,missing_target_record,,,,,False
3,50,50,56,B_entry,,,missing_target_record,,,,,False
3,50,50,56,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,56,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,56,A_full_mean,,,missing_target_record,,,,,False
3,50,50,56,B_full_mean,,,missing_target_record,,,,,False
3,50,50,56,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,56,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,56,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,56,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,56,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,56,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,56,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,57,A_entry,,,missing_target_record,,,,,False
3,50,50,57,B_entry,,,missing_target_record,,,,,False
3,50,50,57,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,57,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,57,A_full_mean,,,missing_target_record,,,,,False
3,50,50,57,B_full_mean,,,missing_target_record,,,,,False
3,50,50,57,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,57,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,57,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,57,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,57,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,57,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,57,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,58,A_entry,,,missing_target_record,,,,,False
3,50,50,58,B_entry,,,missing_target_record,,,,,False
3,50,50,58,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,58,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,58,A_full_mean,,,missing_target_record,,,,,False
3,50,50,58,B_full_mean,,,missing_target_record,,,,,False
3,50,50,58,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,58,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,58,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,58,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,58,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,58,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,58,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,59,A_entry,,,missing_target_record,,,,,False
3,50,50,59,B_entry,,,missing_target_record,,,,,False
3,50,50,59,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,59,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,59,A_full_mean,,,missing_target_record,,,,,False
3,50,50,59,B_full_mean,,,missing_target_record,,,,,False
3,50,50,59,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,59,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,59,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,59,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,59,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,59,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,59,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,60,A_entry,,,missing_target_record,,,,,False
3,50,50,60,B_entry,,,missing_target_record,,,,,False
3,50,50,60,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,60,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,60,A_full_mean,,,missing_target_record,,,,,False
3,50,50,60,B_full_mean,,,missing_target_record,,,,,False
3,50,50,60,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,60,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,60,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,60,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,60,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,60,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,60,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,61,A_entry,,,missing_target_record,,,,,False
3,50,50,61,B_entry,,,missing_target_record,,,,,False
3,50,50,61,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,61,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,61,A_full_mean,,,missing_target_record,,,,,False
3,50,50,61,B_full_mean,,,missing_target_record,,,,,False
3,50,50,61,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,61,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,61,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,61,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,61,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,61,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,61,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,62,A_entry,,,missing_target_record,,,,,False
3,50,50,62,B_entry,,,missing_target_record,,,,,False
3,50,50,62,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,62,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,62,A_full_mean,,,missing_target_record,,,,,False
3,50,50,62,B_full_mean,,,missing_target_record,,,,,False
3,50,50,62,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,62,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,62,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,62,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,62,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,62,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,62,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,63,A_entry,,,missing_target_record,,,,,False
3,50,50,63,B_entry,,,missing_target_record,,,,,False
3,50,50,63,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,63,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,63,A_full_mean,,,missing_target_record,,,,,False
3,50,50,63,B_full_mean,,,missing_target_record,,,,,False
3,50,50,63,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,63,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,63,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,63,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,63,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,63,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,63,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,64,A_entry,,,missing_target_record,,,,,False
3,50,50,64,B_entry,,,missing_target_record,,,,,False
3,50,50,64,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,64,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,64,A_full_mean,,,missing_target_record,,,,,False
3,50,50,64,B_full_mean,,,missing_target_record,,,,,False
3,50,50,64,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,64,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,64,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,64,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,64,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,64,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,64,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,65,A_entry,,,missing_target_record,,,,,False
3,50,50,65,B_entry,,,missing_target_record,,,,,False
3,50,50,65,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,65,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,65,A_full_mean,,,missing_target_record,,,,,False
3,50,50,65,B_full_mean,,,missing_target_record,,,,,False
3,50,50,65,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,65,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,65,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,65,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,65,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,65,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,65,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,66,A_entry,,,missing_target_record,,,,,False
3,50,50,66,B_entry,,,missing_target_record,,,,,False
3,50,50,66,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,66,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,66,A_full_mean,,,missing_target_record,,,,,False
3,50,50,66,B_full_mean,,,missing_target_record,,,,,False
3,50,50,66,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,66,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,66,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,66,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,66,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,66,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,66,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,67,A_entry,,,missing_target_record,,,,,False
3,50,50,67,B_entry,,,missing_target_record,,,,,False
3,50,50,67,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,67,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,67,A_full_mean,,,missing_target_record,,,,,False
3,50,50,67,B_full_mean,,,missing_target_record,,,,,False
3,50,50,67,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,67,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,67,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,67,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,67,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,67,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,67,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,68,A_entry,,,missing_target_record,,,,,False
3,50,50,68,B_entry,,,missing_target_record,,,,,False
3,50,50,68,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,68,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,68,A_full_mean,,,missing_target_record,,,,,False
3,50,50,68,B_full_mean,,,missing_target_record,,,,,False
3,50,50,68,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,68,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,68,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,68,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,68,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,68,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,68,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,69,A_entry,,,missing_target_record,,,,,False
3,50,50,69,B_entry,,,missing_target_record,,,,,False
3,50,50,69,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,69,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,69,A_full_mean,,,missing_target_record,,,,,False
3,50,50,69,B_full_mean,,,missing_target_record,,,,,False
3,50,50,69,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,69,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,69,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,69,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,69,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,69,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,69,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,70,A_entry,,,missing_target_record,,,,,False
3,50,50,70,B_entry,,,missing_target_record,,,,,False
3,50,50,70,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,70,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,70,A_full_mean,,,missing_target_record,,,,,False
3,50,50,70,B_full_mean,,,missing_target_record,,,,,False
3,50,50,70,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,70,A_G2_time_average,,,missing_target_record,,,,,False
3,50,50,70,A_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,70,B_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,B_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,B_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,70,B_G1_time_average,,,missing_target_record,,,,,False
3,50,50,70,B_G2_time_average,,,missing_target_record,,,,,False
3,50,50,70,B_G2_minus_G1_time_average,,,missing_target_record,,,,,False
3,50,50,71,A_entry,,,missing_target_record,,,,,False
3,50,50,71,B_entry,,,missing_target_record,,,,,False
3,50,50,71,A_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,71,B_fixed_time_mean,,,missing_target_record,,,,,False
3,50,50,71,A_full_mean,,,missing_target_record,,,,,False
3,50,50,71,B_full_mean,,,missing_target_record,,,,,False
3,50,50,71,A_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,71,A_G2_fixed_time,,,missing_target_record,,,,,False
3,50,50,71,A_G2_minus_G1_fixed_time,,,missing_target_record,,,,,False
3,50,50,71,A_G1_time_average,,,missing_target_record,,,,,False
3,50,50,71,A_G2_time_average,,,missing_target_record,,,,,False
