dgp,N,T,method,target,attempted_replications,completed_dgp_replications,point_estimate_valid,inference_valid,retained_for_bias_rmse,retained_for_coverage,retained_for_rejection,R_attempted,R_point,R_inference,success_count,point_retained_share,inference_retained_share,mean_truth,mean_estimate,bias,rmse,mc_sd,mean_se,coverage,rejection_probability,mean_interval_length,runtime_median,runtime_mean,runtime_p10,runtime_p90,runtime_p95,replication_ids_json,failure_success,failure_calibration_failure,failure_full_fit_failure,failure_rank_pilot_failure,failure_rank_selection_failure,failure_rank_at_cap,failure_candidate_numerically_unresolved,failure_coefficient_bound_hit,failure_target_unsupported_selected_rank,failure_split_fit_failure,failure_split_rank_loss,failure_split_target_support_loss,failure_tangent_gram_eigensolver_failure,failure_tangent_gram_nearly_singular,failure_riesz_solver_failure,failure_riesz_target_instability,failure_nonfinite_estimate,failure_nonfinite_standard_error,failure_invalid_variance,failure_software_exception,target_support_failure_rate,total_inference_failure_rate,numerical_failure_rate
3,50,50,selected_rank,A_G1_fixed_time,3,3,1,1,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.5580316866413827,0.6862192917887042,0.12818760514732153,0.12818760514732153,,0.05660449806735343,0.0,1.0,0.22188555514995964,86.90849060000619,86.90849060000619,86.90849060000619,86.90849060000619,86.90849060000619,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_G1_time_average,3,3,1,1,1,1,1,3,1,1,0,0.3333333333333333,0.3333333333333333,0.5286906383108787,0.5926435989053022,0.06395296059442346,0.06395296059442346,,0.03235412905717836,0.0,0.0,0.12682585540646088,87.33491890000005,87.33491890000005,87.33491890000005,87.33491890000005,87.33491890000005,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_G2_fixed_time,3,3,1,1,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.5591204645201338,0.6997244202330777,0.14060395571294393,0.14060395571294393,,0.058043584387005645,0.0,1.0,0.2275266698642849,86.99944630000391,86.99944630000391,86.99944630000391,86.99944630000391,86.99944630000391,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_G2_minus_G1_fixed_time,3,3,1,1,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.001088777878751232,0.01350512844437336,0.012416350565622127,0.012416350565622127,,0.030066553202662147,1.0,0.0,0.11785872283295044,87.09872110000288,87.09872110000288,87.09872110000288,87.09872110000288,87.09872110000288,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_G2_minus_G1_time_average,3,3,1,1,1,1,1,3,1,1,0,0.3333333333333333,0.3333333333333333,0.0010315304407896141,0.042106642542520493,0.04107511210173088,0.04107511210173088,,0.03886774641827062,0.0,0.0,0.1523587662800922,87.80280119999952,87.80280119999952,87.80280119999952,87.80280119999952,87.80280119999952,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_G2_time_average,3,3,1,1,1,1,1,3,1,1,0,0.3333333333333333,0.3333333333333333,0.5297221687516682,0.6347502414478221,0.10502807269615388,0.10502807269615388,,0.027770260601504854,0.0,0.0,0.10885742124048227,87.57156310000573,87.57156310000573,87.57156310000573,87.57156310000573,87.57156310000573,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_entry,3,3,1,1,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.4947100634423988,0.6785512254234254,0.18384116198102657,0.18384116198102657,,0.12915141686027917,1.0,1.0,0.5062642511969325,86.38043990000733,86.38043990000733,86.38043990000733,86.38043990000733,86.38043990000733,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_fixed_time_mean,3,3,1,1,1,1,1,3,1,1,1,0.3333333333333333,0.3333333333333333,0.5585760755807583,0.692971856010891,0.13439578043013267,0.13439578043013267,,0.05532236470929695,0.0,1.0,0.21685968473962344,86.51179709999997,86.51179709999997,86.51179709999997,86.51179709999997,86.51179709999997,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,A_full_mean,3,3,1,1,1,1,1,3,1,1,0,0.3333333333333333,0.3333333333333333,0.5292064035312734,0.6136969201765623,0.08449051664528895,0.08449051664528895,,0.02305022975192514,0.0,0.0,0.0903552402982938,86.78986309999891,86.78986309999891,86.78986309999891,86.78986309999891,86.78986309999891,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666
3,50,50,selected_rank,B_G1_fixed_time,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.34393615886284573,0.0,-0.34393615886284573,0.34393615886284573,,,,,,87.83966660000442,87.83966660000442,87.83966660000442,87.83966660000442,87.83966660000442,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_G1_time_average,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.5775564280242541,0.0,-0.5775564280242541,0.5775564280242541,,,,,,87.94825980000314,87.94825980000314,87.94825980000314,87.94825980000314,87.94825980000314,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_G2_fixed_time,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.32422249662430147,0.0,-0.32422249662430147,0.32422249662430147,,,,,,87.875160399999,87.875160399999,87.875160399999,87.875160399999,87.875160399999,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_G2_minus_G1_fixed_time,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,-0.019713662238544254,0.0,0.019713662238544254,0.019713662238544254,,,,,,87.91199150000466,87.91199150000466,87.91199150000466,87.91199150000466,87.91199150000466,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_G2_minus_G1_time_average,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,-0.03310426092858299,0.0,0.03310426092858299,0.03310426092858299,,,,,,88.01771860000736,88.01771860000736,88.01771860000736,88.01771860000736,88.01771860000736,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_G2_time_average,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.5444521670956713,0.0,-0.5444521670956713,0.5444521670956713,,,,,,87.98310070000298,87.98310070000298,87.98310070000298,87.98310070000298,87.98310070000298,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_entry,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.3107289223317443,0.0,-0.3107289223317443,0.3107289223317443,,,,,,86.42026680000708,86.42026680000708,86.42026680000708,86.42026680000708,86.42026680000708,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_fixed_time_mean,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.33407932774357363,0.0,-0.33407932774357363,0.33407932774357363,,,,,,86.55547099999967,86.55547099999967,86.55547099999967,86.55547099999967,86.55547099999967,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
3,50,50,selected_rank,B_full_mean,3,3,1,0,1,0,0,3,1,0,0,0.3333333333333333,0.0,0.5610042975599626,0.0,-0.5610042975599626,0.5610042975599626,,,,,,86.82421269999759,86.82421269999759,86.82421269999759,86.82421269999759,86.82421269999759,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666
4,50,50,fixed_rank,A_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.41205005390711313,0.4327579767232846,0.020707922816171453,0.047665757334122226,0.09033844120898915,0.09743011043785463,1.0,1.0,0.38191901493591013,0.7277666000009049,0.7277666000009049,0.7259228400012944,0.7296103600005154,0.7298408300004666,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_G1_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.4497522254051292,0.41899671267595795,-0.030755512729171264,0.07343488656202227,0.11184059397736776,0.03617931557408741,0.0,0.0,0.1418203110210408,0.9293865500003449,0.9293865500003449,0.9270585099977324,0.9317145900029573,0.9320055950032838,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_G2_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.49795078505206924,0.5221745049169243,0.024223719864855053,0.08983422505828206,0.16681302544391688,0.11524845073815326,1.0,1.0,0.451765625441638,0.775315100006992,0.775315100006992,0.7751666200056206,0.7754635800083634,0.7754821400085348,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_G2_minus_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.08590073114495614,0.0894165281936398,0.0035157970486836554,0.04371567132665643,0.07647458423492773,0.03352127106145257,1.0,0.5,0.13140096799290357,0.8260677500002203,0.8260677500002203,0.8240997900036746,0.8280357099967659,0.8282817049963341,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_G2_minus_G1_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.09323419566647746,0.060955045033561694,-0.03227915063291577,0.09016588171650872,0.1249147695285998,0.0440904975370582,0.0,0.0,0.1728315744661721,1.200001950004662,1.200001950004662,1.1933676700064098,1.206636230002914,1.2074655150026956,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_G2_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.5429864210716067,0.47995175770952,-0.06303466336208663,0.065420328839694,0.013074175551231807,0.03320022808326363,0.0,0.0,0.13014250264342397,1.0691755000079866,1.0691755000079866,1.0679071800070232,1.0704438200089499,1.0706023600090702,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_entry,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.35301083659350474,0.3972484449825607,0.04423760838905594,0.09618390462009774,0.15985749258321558,0.12435701630262963,1.0,1.0,0.4874705463560288,0.3514814500013017,0.3514814500013017,0.34014581000228644,0.362817090000317,0.36423404500019385,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_fixed_time_mean,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.4550004194795912,0.47746624082010447,0.022465821340513253,0.06850796469859313,0.128575733326453,0.10534164060660413,1.0,1.0,0.41293164332261234,0.43753355000080774,0.43753355000080774,0.43023958999692696,0.4448275100046885,0.44573925500517364,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,A_full_mean,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.4963693232383679,0.4494742351927389,-0.046895088045629085,0.052950726515379805,0.04938320921306782,0.026826807399269376,0.0,0.0,0.10515915264552121,0.5792865000039455,0.5792865000039455,0.5733769000056782,0.5851961000022129,0.5859348000019964,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.2442096734066337,0.143096126503308,-0.10111354690332569,0.1924284069469171,0.15194120245148834,0.13883051419145853,1.0,0.0,0.5442056155408712,1.2803583499990054,1.2803583499990054,1.2736980700006826,1.2870186299973283,1.2878511649971187,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G1_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.45302560780944007,0.5503914913577082,0.09736588354826803,0.1825480537227209,0.23440606273214018,0.0823024324956215,0.0,0.0,0.32261960706291426,1.546160650003003,1.546160650003003,1.542356770002516,1.5499645300034899,1.5504400150035509,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G2_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.3765179229440587,0.2833149533648134,-0.0932029695792454,0.310750243415617,0.3293879963719371,0.23587370129167234,0.5,0.0,0.9246079188636732,1.3515216500018141,1.3515216500018141,1.342616730001464,1.3604265700021643,1.361539685002208,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G2_minus_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.13230824953742504,0.14021882686150533,0.007910577324080285,0.13295778612193454,0.17744679392044874,0.10099035436248285,0.5,0.0,0.3958749146728079,1.435960150003666,1.435960150003666,1.4320763499999885,1.4398439500073437,1.4403294250078034,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G2_minus_G1_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.2547966900380484,0.2962623813949317,0.0414656913568833,0.17919660298378473,0.3018892253710911,0.11312584419645225,0.0,0.0,0.4434451606914718,1.8209525999991456,1.8209525999991456,1.8092566799983616,1.8326485199999296,1.8341105100000277,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_G2_time_average,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.7078222978474884,0.84665387275264,0.13883157490515163,0.1402532579791415,0.06748316263895138,0.07698902518295,0.0,0.0,0.3017914331268585,1.7271457999959239,1.7271457999959239,1.7168022799960454,1.7374893199958024,1.7387822599957872,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_entry,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.1920056623884004,0.1825530024713953,-0.009452659917005071,0.13860559130396488,0.23730111122610695,0.1490623058433816,0.5,0.0,0.5843135018110448,0.3970903500012355,0.3970903500012355,0.3890439900016645,0.4051367100008065,0.4061425050007529,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_fixed_time_mean,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.3103637981753462,0.21320553993406066,-0.09715825824128554,0.24975539947894065,0.2406645994117127,0.18668465811255358,1.0,0.0,0.7317904127335565,0.48256550000223797,0.48256550000223797,0.4751948600023752,0.48993614000210073,0.4908574700020836,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,fixed_rank,B_full_mean,3,3,2,2,2,2,2,3,2,2,0,0.6666666666666666,0.6666666666666666,0.5804239528284643,0.6985226820551738,0.11809872922670944,0.13590264351963988,0.08346145004659404,0.056142771256963916,0.0,0.0,0.22007561931183964,0.6798567000078037,0.6798567000078037,0.6763294200063683,0.6833839800092392,0.6838248900094186,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.4539668596490519,0.6111586198227683,0.15719176017371642,0.23766605639368144,0.34099676348715857,0.0858464831002397,0.5,1.0,0.33651203015179243,81.85842469999625,81.85842469999625,80.98038037999359,82.7364690199989,82.84622455999924,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G1_time_average,3,3,2,2,2,2,2,3,2,2,1,0.6666666666666666,0.6666666666666666,0.4624331812131831,0.5474754927928767,0.08504231157969358,0.0978996133995026,0.06898641691284065,0.02869360467726386,0.0,0.5,0.11247686350813442,82.18505229999573,82.18505229999573,81.41310382000083,82.95700077999064,83.05349433999,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G2_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.5460393871326198,0.7001247407465438,0.15408535361392406,0.2647517672892813,0.4169524051713889,0.09397903230629459,0.5,1.0,0.36839103724452726,81.93091674999596,81.93091674999596,81.07416502999986,82.78766846999206,82.89476243499158,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G2_minus_G1_fixed_time,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.09207252748356788,0.08896612092377555,-0.0031064065597923296,0.03716536977882089,0.07595564168423032,0.03081901988340835,1.0,0.5,0.12080833802060836,82.00463155000034,82.00463155000034,81.16806983000279,82.84119326999789,82.94576348499758,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G2_minus_G1_time_average,3,3,2,2,2,2,2,3,2,2,1,0.6666666666666666,0.6666666666666666,0.09322784780860119,0.029287581709714086,-0.06394026609888709,0.08308029128765926,0.0808629584029085,0.037606578075899906,0.5,0.5,0.14741507722111483,82.57809864999581,82.57809864999581,81.92850340999867,83.22769388999295,83.3088932949926,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_G2_time_average,3,3,2,2,2,2,2,3,2,2,1,0.6666666666666666,0.6666666666666666,0.5556610290217843,0.5767630745025905,0.021102045480806186,0.10371521004257234,0.1498493753157488,0.02850281987056625,0.0,0.5,0.1117290008082849,82.3863657999973,82.3863657999973,81.67805291999976,83.09467867999483,83.18321778999453,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_entry,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.3882998567482818,0.3915132364406766,0.003213379692394769,0.04512627889749156,0.15263597437215504,0.15389453962240152,1.0,1.0,0.6032555101545585,81.2641339499969,81.2641339499969,80.14283895000116,82.38542894999264,82.52559082499211,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_fixed_time_mean,3,3,2,2,2,2,2,3,2,2,2,0.6666666666666666,0.6666666666666666,0.500003123390836,0.6556416802846561,0.15563855689382022,0.2508864487065055,0.3789745843292737,0.08838339239858006,0.5,1.0,0.3464565318653762,81.39518139999564,81.39518139999564,80.31825668000238,82.4721061199889,82.60672170998805,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,A_full_mean,3,3,2,2,2,2,2,3,2,2,1,0.6666666666666666,0.6666666666666666,0.5090471051174836,0.5621192836477336,0.05307217853024987,0.0918967129382922,0.10941789611429448,0.021515500465446227,0.0,0.5,0.08433921204325875,81.63626099999237,81.63626099999237,80.64874011999636,82.62378187998839,82.74722198998788,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333
4,50,50,selected_rank,B_G1_fixed_time,3,3,2,1,2,1,1,3,2,1,1,0.6666666666666666,0.3333333333333333,0.3001759917217956,0.12420144761723742,-0.17597454410455818,0.2947472652332818,0.1756473716866687,0.13803501452335828,1.0,0.0,0.5410873141424911,82.64474334999977,82.64474334999977,82.0193737100024,83.27011298999714,83.34828419499681,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333
4,50,50,selected_rank,B_G1_time_average,3,3,2,1,2,1,1,3,2,1,0,0.6666666666666666,0.3333333333333333,0.44311687957499357,0.19233094012668386,-0.2507859394483097,0.31691621247383706,0.271997023991124,0.08243422528082703,0.0,0.0,0.3231362252877644,82.94048869999824,82.94048869999824,82.46739710000111,83.41358029999537,83.47271674999502,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333
4,50,50,selected_rank,B_G2_fixed_time,3,3,2,1,2,1,1,3,2,1,1,0.6666666666666666,0.3333333333333333,0.47036383530267445,0.25605476142441036,-0.2143090738782641,0.46567625982604793,0.36211611631660834,0.27548796448410573,1.0,0.0,1.0798929771261936,82.71388609999849,82.71388609999849,82.11586449999886,83.31190769999812,83.38666039999808,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333
