record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00001_truth1-1-1,2,50,50,1,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.387559703962439,1.2485606379363594,0.10017519651885355,14,True,False,3.391226631080972e-05,True,6.487129070855521,0.7207921189839468,False,19.221665070586827,19.221665070586827,1.0,,,,,,,,,,,,,,2de50538128c101c70b1e943a41eeeb7e9b06be8ab1dea64a8e7240d9bc6a46f
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00001_truth1-1-1,2,50,50,1,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.3746282808803876,1.281844557474757,0.06749731887242039,8,True,False,5.303781289696039e-05,True,6.927867468397038,0.7697630520441153,False,18.462622813101888,18.462622813101888,1.0,,,,,,,,,,,,,,2de50538128c101c70b1e943a41eeeb7e9b06be8ab1dea64a8e7240d9bc6a46f
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00002_truth1-1-1,2,50,50,2,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,4.552374991154744,1.3926903793769494,0.6940738884465923,10,True,False,1.7478336054474353e-05,True,5.6903570832538986,0.6322618981393221,False,28.0654149108423,28.0654149108423,1.0,,,,,,,,,,,,,,c8d9cb4859a2e953e0e08069037db95244bf37758781aee4c0405f7579da2da9
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00002_truth1-1-1,2,50,50,2,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,1.3646110554309012,1.2436511137532669,0.08864059923612375,14,True,False,5.107197365395233e-05,True,7.361361517225406,0.8179290574694895,False,21.677927043652996,21.677927043652996,1.0,,,,,,,,,,,,,,c8d9cb4859a2e953e0e08069037db95244bf37758781aee4c0405f7579da2da9
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00002_truth1-1-1,2,50,50,2,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,1.4207697033229978,1.2867500605077016,0.09432889968151875,14,True,False,3.428368418939282e-05,True,5.323247387034007,0.5914719318926674,False,21.604336195841384,21.604336195841384,1.0,,,,,,,,,,,,,,c8d9cb4859a2e953e0e08069037db95244bf37758781aee4c0405f7579da2da9
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00002_truth1-1-1,2,50,50,2,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.4363285585448626,1.3595138893197245,0.05347987322828051,21,True,False,7.401963016333796e-05,True,7.334518736460314,0.8149465262733683,False,21.239651179413958,21.239651179413958,1.0,,,,,,,,,,,,,,c8d9cb4859a2e953e0e08069037db95244bf37758781aee4c0405f7579da2da9
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00002_truth1-1-1,2,50,50,2,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.3454156852783767,1.2336445926141002,0.0830755088462866,17,True,False,3.297224410338317e-05,True,5.179803793571396,0.5755337548412662,False,20.618893675266662,20.618893675266662,1.0,,,,,,,,,,,,,,c8d9cb4859a2e953e0e08069037db95244bf37758781aee4c0405f7579da2da9
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,8.970232794582953,1.9866905334890252,0.7785240830440019,18,True,False,2.7368851174691764e-05,True,7.553880106479728,0.8393200118310808,False,26.70672304117082,26.70672304117082,1.0,,,,,,,,,,,,,,9b9bd5ee82323c1820b19527b5f470af2f315cb7a9efe00df7c588bbb69679f8
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,1.814212600975082,1.634454334881264,0.09908335219213216,10,True,False,4.284256746245787e-05,True,8.592128813565568,0.954680979285063,False,19.15791665173911,19.15791665173911,1.0,,,,,,,,,,,,,,9b9bd5ee82323c1820b19527b5f470af2f315cb7a9efe00df7c588bbb69679f8
fit_diagnostic,50d69a44a71d9f94,dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,2.1591684660029684,1.9384367783869267,0.10222995152604188,18,True,False,6.291339926120325e-05,True,8.57431912806084,0.9527021253400932,False,21.8091219156161,21.8091219156161,1.0,,,,,,,,,,,,,,9b9bd5ee82323c1820b19527b5f470af2f315cb7a9efe00df7c588bbb69679f8
